patch_id,num_cells,cell_types,area_cells,tumor
542_image_png.rf.a70794e59f8359da4479fe3a43255210.jpg,29,"0, 1, 2",7178,1
188_image_png.rf.585c9084f037adcf3c26d0203c59c5c2.jpg,43,"0, 1, 2",13608,1
712_image_png.rf.db521047ed163ed78842bf9551fd9bb6.jpg,38,2,15592,0
306_image_png.rf.5541b70d15f5f2a1433148a3caa4858d.jpg,84,0,9511,0
687_image_png.rf.b6b338d34664ad00902eea53f6399046.jpg,30,"1, 2",12464,1
463_image_png.rf.1d998a709dc826472920c46da751bed4.jpg,69,"0, 1",18276,1
471_image_png.rf.ac4286483e350a1af51566f4f6b62baa.jpg,71,"0, 1",19442,1
313_image_png.rf.32bb6e1a2b883c9951bfee872edbeee9.jpg,99,0,9192,0
541_image_png.rf.04a89e003a05ee62cf83011bb864d197.jpg,24,"1, 2",10821,1
493_image_png.rf.9345a89fb13ef845b3347ca0cecb1365.jpg,49,"0, 1",11998,1
373_image_png.rf.712012d2620e931dca560eba95023296.jpg,36,"0, 1, 2",8673,1
340_image_png.rf.996e521c20ab4166d36e6c92efbe5b97.jpg,100,0,5950,0
149_image_png.rf.7f96de91142e16283a007ff10789ac7d.jpg,28,"0, 1, 2",11172,1
430_image_png.rf.db6e549ea729b481bfdfdc755f27cc4d.jpg,29,"1, 2",9750,1
219_image_png.rf.90ec711996a154c558bbbed3a530ceeb.jpg,100,0,5782,0
180_image_png.rf.ad098507e1d49c96bf80432e2243743f.jpg,47,"1, 2",19372,1
697_image_png.rf.acc6f5448f6ad87bcbef4ef95c1900b0.jpg,20,"1, 2",7129,1
604_image_png.rf.577247a66530f18387da7b4b50f28895.jpg,33,"0, 1, 2",14443,1
80_image_png.rf.2f29d67de61e2d8c8e913c16fe71437d.jpg,14,"0, 1, 2",3985,1
577_image_png.rf.504f1d56cf554c14e097da4d9df7f34b.jpg,8,"0, 2",6922,0
177_image_png.rf.e897b830f5bb0ed58fe4766dc07422cb.jpg,37,2,14446,0
382_image_png.rf.c9db4213b37adac95204162a8e691d62.jpg,11,"1, 2",3932,1
261_image_png.rf.70d6df4338318e32f7f94a84a8596467.jpg,80,0,12084,0
513_image_png.rf.33c7e3ccfc15ad595ceab938316b68ba.jpg,9,"1, 2",4265,1
161_image_png.rf.34ebbe13c87bac7c0a6700e9c9926d8c.jpg,28,"0, 1, 2",10778,1
701_image_png.rf.8fa1f92d6a573338dd7f42b3fbc2ee89.jpg,20,"1, 2",8780,1
182_image_png.rf.c38012f772d242f30f5d649d879781ba.jpg,39,"0, 1, 2",15524,1
357_image_png.rf.748c9368b71a85a26c987cf39b73cf53.jpg,16,"1, 2",5922,1
162_image_png.rf.15c8d83c51de4ece83faa411c63a224d.jpg,20,"0, 1, 2",7441,1
104_image_png.rf.78ae3844a2b6b088ec00527a8779bb58.jpg,21,"1, 2",8829,1
170_image_png.rf.aa121dcb33735216f242ab07cafc8082.jpg,31,"1, 2",13225,1
454_image_png.rf.d44740e4aedf5fe887d8a09ab8262e7f.jpg,32,"0, 1, 2",10344,1
172_image_png.rf.0e0dc87ca521eece95ce3a2ffbcd4767.jpg,37,"1, 2",15189,1
63_image_png.rf.d283a7db573371b8bb44c0f20b4b534a.jpg,20,"1, 2",7166,1
193_image_png.rf.d1f9e862f5854cf9ff683f98474df08a.jpg,38,"0, 1, 2",14876,1
26_image_png.rf.c63b3b7da93d85c03098b4487e0d943e.jpg,17,"1, 2",5699,1
731_image_png.rf.bd36cfa265dd64d0c05098d10369b7a5.jpg,26,"1, 2",9342,1
370_image_png.rf.c8fdba221adb8cdeb9485b97ec12e91f.jpg,13,"1, 2",6595,1
634_image_png.rf.a42d78f241e5b776d807a065880ea4f0.jpg,15,"1, 2",4684,1
688_image_png.rf.95522eed27eed947ac8757768fe6b332.jpg,22,"0, 1, 2",6502,1
546_image_png.rf.e62d28c367f539e7c897da187cdf77e5.jpg,19,"0, 1, 2",4961,1
270_image_png.rf.ffc961b2b09286f36b9c238ad7920463.jpg,62,"0, 1",8151,1
535_image_png.rf.22449935922e9ac21f240cf7572e1f0a.jpg,21,"0, 1, 2",5426,1
631_image_png.rf.cde6b88f5978b454af823d61ee0ac706.jpg,34,"1, 2",13855,1
164_image_png.rf.9f59b1fc767530eb69bd678cc9d656d0.jpg,19,"1, 2",11613,1
260_image_png.rf.a6efe9a23c6f81173bd841e392d4c24a.jpg,59,0,7931,0
464_image_png.rf.a7df415a0227d3e1ea2d243f16555d54.jpg,71,"0, 1",17557,1
72_image_png.rf.e80aeb0b8a12e0f0b90df071889785c8.jpg,32,"0, 1",5284,1
253_image_png.rf.ed42b7f2baa11e81c3494019194d4bfd.jpg,68,"0, 1",9425,1
512_image_png.rf.9ed3fbb50e2d958e48219b385afacb14.jpg,63,"0, 1",15998,1
155_image_png.rf.cf387f483b87ff0d83e962f8b499f7b0.jpg,40,"0, 1, 2",10470,1
586_image_png.rf.ba36806b902d70fdf7809641029b8a11.jpg,18,"1, 2",5567,1
705_image_png.rf.7ad19b8192ea5120eebbcd157bae201d.jpg,46,"1, 2",18883,1
617_image_png.rf.8baa118f7611d1914f3c426304a62506.jpg,21,"1, 2",9512,1
448_image_png.rf.68808abcdf485845f067330a454cea90.jpg,30,"0, 1, 2",7392,1
474_image_png.rf.f29d06a5fc4c43d58632706129d4c49b.jpg,29,"0, 1, 2",9871,1
327_image_png.rf.3e65148e5ab7d375a1cfd4e2746a1ad3.jpg,75,0,8573,0
370_image_png.rf.ac230b57ccae9a52fae2c660630d86ed.jpg,18,"1, 2",8812,1
602_image_png.rf.1196119eff4090222fca3d22e1d9a8ff.jpg,25,"1, 2",9983,1
338_image_png.rf.0da3f926d2af124aa422b8cc46891f25.jpg,100,0,5916,0
662_image_png.rf.69abcd1c68ef6498d8a4686b86c405f3.jpg,33,"0, 1, 2",13731,1
544_image_png.rf.bcb59064c437c14eb5df82a405199bad.jpg,20,"0, 1, 2",5589,1
473_image_png.rf.e6aaf8af8e88965ac4fafd5839a36088.jpg,25,"0, 1, 2",9269,1
333_image_png.rf.f173e439edbaded5b7785345cb94070e.jpg,91,0,9086,0
94_image_png.rf.5c673374fe9a92245ed18b8944f16078.jpg,38,"1, 2",15278,1
332_image_png.rf.15dac40391f89deb6674811a459ce18c.jpg,100,0,10256,0
169_image_png.rf.707c3ae3ff7a51b323f468e2c7b71dc0.jpg,42,2,15587,0
695_image_png.rf.4af0c1c3c792479dd1c7732cbca2c50a.jpg,13,"0, 1, 2",3875,1
414_image_png.rf.66eb51b9cd650a16d500033046307384.jpg,35,"1, 2",11232,1
215_image_png.rf.ad9292da8ac3c92c1ce73749f41e6e83.jpg,100,0,5854,0
730_image_png.rf.a5142a197fa07bcecc38da8a09431657.jpg,21,"0, 1, 2",7150,1
135_image_png.rf.d841393f8ccc2809693978791e60789d.jpg,30,"0, 1, 2",10719,1
648_image_png.rf.722ccc3158df074b6da990b0caa7bd9d.jpg,28,"0, 1, 2",9150,1
169_image_png.rf.11330c85c27bd5dfe02ce9bae9c653f8.jpg,41,"1, 2",14984,1
559_image_png.rf.e17a4de73745c1cdf2c6f8acd6ab9c0e.jpg,11,"1, 2",8116,1
640_image_png.rf.797001dd0382db40306d5e22090696f0.jpg,15,"1, 2",5546,1
243_image_png.rf.717ee674736417eb1cd9f79726c57291.jpg,100,"0, 1",12121,1
195_image_png.rf.d5deb7ac10e25a736bcd82dd5568843f.jpg,87,"0, 1",22577,1
347_image_png.rf.3a3edf1a20a1eb7b5c66c8a10c70f255.jpg,21,"0, 1, 2",6935,1
212_image_png.rf.4de3f5684240348262330126f97b15a9.jpg,100,0,5815,0
571_image_png.rf.7c44654b3e799b00bc47abc414fcdff6.jpg,10,"0, 1, 2",3078,1
356_image_png.rf.dc5b8e9e3ba1e6704307c8899c270a9c.jpg,11,"0, 1, 2",3873,1
111_image_png.rf.65882c43128f5190d63d749aa4df3e24.jpg,22,"1, 2",13524,1
214_image_png.rf.9c456796856a69c4b9a3e2d353f107ae.jpg,100,0,5668,0
96_image_png.rf.ada6f4f0fc87a60446b4eba1c66e8c30.jpg,40,"1, 2",16897,1
709_image_png.rf.8299b2033db0d43979dc8c83ad8aff6b.jpg,36,"1, 2",16939,1
32_image_png.rf.5c8bff5aceb44406f15a5fc0f139b2a7.jpg,9,2,4148,0
439_image_png.rf.4869d09a544abb41f56c26ae0bde4690.jpg,20,"1, 2",8042,1
374_image_png.rf.46a773d668d2f2a82f3151abf9366bd9.jpg,19,"1, 2",9394,1
319_image_png.rf.ea56e3135d9862d5a0b7224ffbfc588d.jpg,100,0,12750,0
466_image_png.rf.4c1b7ca98a0cc5ec13d9ab160bc2b24d.jpg,28,"0, 1, 2",7985,1
639_image_png.rf.23002b571ef382cadf9633662fe8ad79.jpg,22,"0, 1, 2",8263,1
597_image_png.rf.3e5e73d208fb16ab1523cbd8ea606124.jpg,39,2,16447,0
674_image_png.rf.b0a1571d56e358a137d3a9cc5b229d97.jpg,76,"0, 1",20438,1
124_image_png.rf.38b77d0f879fa34efa1cf3bd9d789b83.jpg,31,"1, 2",15418,1
545_image_png.rf.691b21500a1fc2eeea715b35018b5b78.jpg,16,"0, 1, 2",5263,1
361_image_png.rf.2e34471c5a3ea29d18186939bd77c4b3.jpg,14,"0, 1, 2",5053,1
376_image_png.rf.e2b7ba62287342a60f7be233a01cb96e.jpg,23,"1, 2",12331,1
449_image_png.rf.4abd2df308886320bdcc629f88e90217.jpg,33,"0, 1, 2",8554,1
583_image_png.rf.dec5766817cdae969868c27bcbf9b859.jpg,49,"0, 1, 2",10722,1
618_image_png.rf.27d8d33c4e68c80c5abcf122106b02ca.jpg,20,2,8826,0
699_image_png.rf.e10f597ab28447e668ffca71f90203ba.jpg,22,"0, 1, 2",5628,1
723_image_png.rf.5c030a6341e0b1ad24a1b265a676d496.jpg,30,2,11145,0
661_image_png.rf.afd414a9da84b68b340ad4a405a79b7f.jpg,37,"0, 1, 2",14405,1
150_image_png.rf.b42c231895960d89daec43437d12b662.jpg,66,"0, 1",18436,1
714_image_png.rf.1fba156a0fad032cfc7bd7a21aaf6a87.jpg,34,"1, 2",14783,1
575_image_png.rf.8de6b79b80262c5038d5cd3e5dbffbd1.jpg,30,"0, 1, 2",10853,1
196_image_png.rf.108c7d9628629706f29d6fe1ccb3f4a7.jpg,16,"0, 1, 2",7894,1
193_image_png.rf.a4882428976b8cfefdadf568d1d37c34.jpg,45,"0, 1, 2",16287,1
287_image_png.rf.3e917c16fd2c2f8baefc63ed359e6952.jpg,66,0,8943,0
25_image_png.rf.efb04cc695b96c0d11d21d43685475b6.jpg,19,"1, 2",9053,1
493_image_png.rf.2929afa0e2253f669ded3f310fc4cf55.jpg,47,"0, 1",11491,1
229_image_png.rf.ce6ef9c4c80f3a9af0fc1f3add936e31.jpg,100,0,11177,0
230_image_png.rf.0f4b3226968caad2da9970ebd144c91f.jpg,81,"0, 1",11521,1
45_image_png.rf.62e8fc5204b18a82d75566b011898287.jpg,15,2,6866,0
726_image_png.rf.820d1bd4186864c14b281a22da69224d.jpg,20,"1, 2",6311,1
466_image_png.rf.b13fa0d845e9cc3f5d07c4fd8766fc52.jpg,25,"0, 1, 2",7232,1
569_image_png.rf.9f19e58220e17e32e9d5e7d62bbf9c8d.jpg,26,"0, 1, 2",13149,1
519_image_png.rf.333d51493f89af80286bc805e6eb5816.jpg,56,"0, 1",15178,1
312_image_png.rf.cda77248eb9d677ba375f811cb969b99.jpg,100,"0, 1",9803,1
267_image_png.rf.49d041be173345d969ba6361bbc0cbbf.jpg,81,0,9858,0
230_image_png.rf.e3d3db04b78586ffc0eda73ef9be4356.jpg,76,"0, 1",10828,1
246_image_png.rf.96c44717394b49701da45173f3fd1907.jpg,100,0,9748,0
430_image_png.rf.b7dc4bcc92b9f8ebe1fc0d8858051ff8.jpg,29,"1, 2",9449,1
573_image_png.rf.7b53e2b7ba9599182af4e74497cb4f39.jpg,30,"0, 1, 2",8580,1
125_image_png.rf.571f964ae078cbb6c11a97bb5fe9fc77.jpg,16,"1, 2",9976,1
74_image_png.rf.5cb94d3df0bea79087aaa34de696293e.jpg,42,"0, 1",7838,1
463_image_png.rf.e6fc3b1e04bab1dd494b3e1fd3e8944f.jpg,69,"0, 1, 2",17946,1
373_image_png.rf.cf8920e257fc26c0ffba0648f6d7e3b5.jpg,39,"0, 1, 2",8715,1
3_image_png.rf.22ff86e49c078eed4d001e9acaab6c30.jpg,22,"0, 1, 2",7902,1
445_image_png.rf.e9c4b9656defbef92c5c7ac6516b51b3.jpg,23,"0, 1, 2",6934,1
167_image_png.rf.f3479969d0ef80e1d6f9d22d9dc34855.jpg,43,"0, 1, 2",9489,1
301_image_png.rf.2538e23fe7aaea293d1ac9052c32ef5f.jpg,43,"0, 1",5566,1
178_image_png.rf.de7aa12e330382be8c8a1b5e86c099f1.jpg,39,"0, 1, 2",14210,1
387_image_png.rf.641d11c0dd0b673d8637ec31a973f465.jpg,14,"1, 2",7107,1
497_image_png.rf.07004abd09a1093ac5df721ef27a938e.jpg,39,"0, 1",10213,1
137_image_png.rf.6f7d6eae4fe188b28a202b13a21322cd.jpg,72,"0, 1",18326,1
258_image_png.rf.b9e8a9663f1aab1fc0c898d4d6a09a1c.jpg,56,"0, 1, 2",8091,1
310_image_png.rf.daf9f1563c39a213118e3c119fb4f31c.jpg,100,"0, 1, 2",10471,1
141_image_png.rf.ae2c63868c534ce29f348d022f196b3c.jpg,39,"0, 1",11980,1
673_image_png.rf.743ba920de70fa2c7e60a100b45984df.jpg,85,0,21175,0
40_image_png.rf.1bc19e81f2ca39c4607fd1c98799db71.jpg,17,2,6814,0
610_image_png.rf.bdf643f10c2087e28d6336b04d12a9db.jpg,25,2,10889,0
588_image_png.rf.fb4277dbde2ab217f55675a880254118.jpg,26,2,9749,0
26_image_png.rf.3be04b63facfda15cc7d7999e4696e9f.jpg,20,"1, 2",6857,1
535_image_png.rf.2bc06502512f94e23c861169f8a14c55.jpg,21,"0, 1, 2",5197,1
472_image_png.rf.4a430cab9a65d5ab2ff6e30fb3a1c89b.jpg,71,"0, 1",17662,1
124_image_png.rf.89d1cf5f4f67446341e0bfba2e732de1.jpg,26,2,16185,0
685_image_png.rf.2a299f73504f69b524c4a503b4db65e2.jpg,25,"1, 2",11733,1
242_image_png.rf.05f1cf6c6ffb75b5dd2ae4aaefbb8c08.jpg,37,"0, 1, 2",8523,1
347_image_png.rf.d3128d81d57e6056daec765ced3b4290.jpg,22,"0, 1, 2",6965,1
653_image_png.rf.194f02f868bbb5ecfef20ab8ad8d2923.jpg,36,"0, 1, 2",15388,1
111_image_png.rf.2fceecd5b1c88a7d854435fb73a744cf.jpg,20,"1, 2",12117,1
308_image_png.rf.dab2a77947d8dfdb19fb807a7fe7c452.jpg,84,"0, 2",7851,0
123_image_png.rf.7758c9d77e188478509791c48e17746d.jpg,32,"1, 2",19378,1
264_image_png.rf.d572a0160e539b2c9f3a744ccdfd47be.jpg,75,0,10425,0
182_image_png.rf.36bdab2266035f8d56c68d5bd5250614.jpg,40,"1, 2",15945,1
552_image_png.rf.5842ff9a984045021c78c0a0292f590b.jpg,12,"1, 2",6029,1
190_image_png.rf.fc459c5200b2501ebb2be9f14008dfd9.jpg,70,"0, 1, 2",19970,1
197_image_png.rf.bf32741059a6f86903beacf623710228.jpg,33,"0, 1, 2",14558,1
163_image_png.rf.78ca44e1d286e31959524ef1418026fa.jpg,13,"0, 1, 2",6812,1
540_image_png.rf.1041c610bceb50a3eb41f22da4e70601.jpg,28,"1, 2",12595,1
63_image_png.rf.f09342fec7f72f2700d0e0b16d899401.jpg,23,"1, 2",8280,1
313_image_png.rf.f973ebbb926d609da8ce96fc5a694722.jpg,88,0,8413,0
479_image_png.rf.310dea8c08a0fe9e5a87976d1592b6f3.jpg,34,"0, 1, 2",8761,1
669_image_png.rf.c5af2bdc0c766d394ed2e6fd6a36ed16.jpg,50,"0, 1, 2",14831,1
185_image_png.rf.6f2c012ecc00b5a19e5a3ac41837274e.jpg,59,"0, 1",17203,1
453_image_png.rf.9a84908a61b5ac8ede82bd2e287e52bb.jpg,32,"0, 1, 2",12443,1
238_image_png.rf.ed63f8ac98314e9d897606ac6901f178.jpg,20,"0, 2",5724,0
28_image_png.rf.e6354a96498b6dec98fb7a7a45146800.jpg,12,"1, 2",5358,1
436_image_png.rf.3948df64590e356deeac3e18684cccfb.jpg,19,"0, 1, 2",5072,1
508_image_png.rf.82a168fb3842b43c352fc9527635607a.jpg,30,"0, 1, 2",9412,1
507_image_png.rf.c61cbf0717f9078a7e47f54827ca0717.jpg,29,"0, 1, 2",9361,1
355_image_png.rf.b3c5d3462541fb0aa728094a4d4be51e.jpg,11,"1, 2",5591,1
346_image_png.rf.6eab03fd0d80570ec53464be983d7636.jpg,18,"1, 2",8756,1
453_image_png.rf.01ec07bbb5025cf72a4a40820f79b117.jpg,32,"0, 1, 2",12109,1
449_image_png.rf.c407d1a4c7d8eef74f7d2c4411e32907.jpg,32,"0, 1, 2",7556,1
573_image_png.rf.967db0da671d60f5e73006feb9a91414.jpg,29,"0, 1, 2",7544,1
368_image_png.rf.af544a973266670a59ac50c00b9fe845.jpg,26,"1, 2",12578,1
235_image_png.rf.fbf6ea1b339fa8c885a4ac74e1868ed5.jpg,100,0,10156,0
627_image_png.rf.70869f8b08efb5968c68968f36152e6a.jpg,43,"1, 2",17579,1
606_image_png.rf.e04491d80ebb710d7c4b1fe02fff1d35.jpg,50,"1, 2",20154,1
135_image_png.rf.06918d97eed4ca13df464c508476b29b.jpg,25,"0, 1, 2",9803,1
626_image_png.rf.0f902e81a0c3b2cee6957a25399278d1.jpg,23,"1, 2",8780,1
53_image_png.rf.ebab596ec49b454979805d310bb2eb6b.jpg,14,"1, 2",4553,1
702_image_png.rf.35b57d1df80640ca95edf13ca9f7be82.jpg,38,"1, 2",16088,1
36_image_png.rf.cf8e0cd1a118c35da95c17433c2183b2.jpg,23,"1, 2",10614,1
624_image_png.rf.b107441c49ce20963d0b2b5cfde5ddcd.jpg,32,2,14595,0
63_image_png.rf.f89318195e749a9f6ed5c1748552c3e4.jpg,23,"0, 1, 2",7556,1
707_image_png.rf.f04974e1e0d1abaa51e000d08710608d.jpg,37,"1, 2",16810,1
391_image_png.rf.343f8fa1eb1ed95d65b5b7a4244f89af.jpg,27,"0, 1, 2",12446,1
665_image_png.rf.cb1f34d4f51d7f742c2e82ec2cd92e33.jpg,85,"0, 1",21338,1
49_image_png.rf.f6862bccf0487b122e6aad4845492eb0.jpg,14,2,7609,0
421_image_png.rf.4995a6ebde88f55a61c13a53954cac0b.jpg,31,"1, 2",10036,1
348_image_png.rf.64a8cc8d92222d258ad3bcb4f7e6f045.jpg,34,"0, 1, 2",11276,1
242_image_png.rf.3609fbb8d243b4735e9bc187e575bf50.jpg,34,"0, 1, 2",8284,1
93_image_png.rf.4f2708ba2109a0cff35ca44f253ca3c0.jpg,47,"0, 1, 2",18181,1
300_image_png.rf.d2b93c285918bf175450dc75de9cc8db.jpg,34,"0, 1",4487,1
436_image_png.rf.2fcbb1c0a16514b47b5768633634e1e8.jpg,18,"0, 1, 2",5031,1
171_image_png.rf.627b842b1833475219e2eedb4e86f733.jpg,34,"1, 2",16734,1
117_image_png.rf.9eb5341fad5c30a38e5788981a44ceb3.jpg,24,"1, 2",13676,1
596_image_png.rf.339ae1525419982b5e84aac385b3803c.jpg,36,"1, 2",14510,1
673_image_png.rf.533aa5ed10d96237ba3b2a5faad1aef7.jpg,78,0,20621,0
38_image_png.rf.3ce1300f5092611998caa3fbb2aec3cb.jpg,19,2,10062,0
281_image_png.rf.bf9926e404f40019a53def8aca128797.jpg,45,"0, 1, 2",5699,1
358_image_png.rf.ed683fa5a95573fd12b57682754b7cd8.jpg,12,"0, 2",6053,0
73_image_png.rf.ccd742b7369cb14f6950b57c151d8bce.jpg,32,"0, 1, 2",5948,1
419_image_png.rf.758a498eee7f8373b5cc95142d27959d.jpg,11,"1, 2",4102,1
24_image_png.rf.6dced831d4136207d4115779547d7144.jpg,23,"1, 2",12175,1
375_image_png.rf.4f77bb8c219da714826cb3ec1496412b.jpg,18,2,8346,0
471_image_png.rf.9705606adca4fa42a9dac4a7f9ed1701.jpg,70,"0, 1",18452,1
263_image_png.rf.004fd0d2fdebfa38e1066243be942729.jpg,70,"0, 1, 2",10057,1
548_image_png.rf.82a59378a0623d53a95cc196763bb4c2.jpg,18,"0, 1, 2",8083,1
564_image_png.rf.168bfe57a836d07396f0dfe8ed42fbcd.jpg,13,"0, 1, 2",4224,1
611_image_png.rf.2a30721e6f6ad40edc287f51ed8e32ab.jpg,42,"0, 1, 2",17839,1
415_image_png.rf.ca9125acc538725249ec5796285b4ea9.jpg,31,"1, 2",13441,1
25_image_png.rf.06291c062c567bf951906da439855218.jpg,19,"1, 2",9449,1
441_image_png.rf.9f1b71e27b9a0760d8a69c91492d960d.jpg,24,"1, 2",8902,1
497_image_png.rf.e64621c75d59922716893378dea383b0.jpg,40,"0, 1",11096,1
367_image_png.rf.c3f7062341a9a263c6065ff677cebb73.jpg,32,"0, 1, 2",8054,1
713_image_png.rf.3be1c63809154e0c7bc373ea1c98af1e.jpg,38,"0, 1, 2",14667,1
107_image_png.rf.53ea84bcbe7ac8d10b5dc8ebabe8edfc.jpg,26,"1, 2",15935,1
227_image_png.rf.c0e54a393e3517b507de2bf251a871c1.jpg,100,0,5885,0
105_image_png.rf.ea80970514dbdaebdb776ff9a26093a0.jpg,29,"1, 2",14723,1
486_image_png.rf.7609bb727fb1094c143bf2a86d53a857.jpg,69,"0, 1",17229,1
394_image_png.rf.6389a91d5851ab093bd07095cc8e9a67.jpg,14,"1, 2",5734,1
549_image_png.rf.7af9b3ba4201f9c879adef5ff31d7bbf.jpg,15,2,6641,0
600_image_png.rf.b7a40e1d93de6e5035587841a69569c4.jpg,7,"0, 1, 2",2794,1
469_image_png.rf.fa472254707a1d2ea7a39723be46d685.jpg,47,"0, 1",14306,1
645_image_png.rf.26ddb7bdbcee831ad315190d34c5de1b.jpg,8,"1, 2",2317,1
446_image_png.rf.cea59dedb4364d9e614b50245af66962.jpg,11,"1, 2",5695,1
607_image_png.rf.e3d2c481ca3accebf5655202be9410da.jpg,45,"0, 1, 2",17701,1
673_image_png.rf.89ee929265243c920888557b859997d0.jpg,76,"0, 1",20098,1
88_image_png.rf.bcc0b166b88698be4eb81273ced43074.jpg,38,"1, 2",15900,1
725_image_png.rf.f08551cfe1bb5833bb50adc1107586ba.jpg,19,"1, 2",5211,1
271_image_png.rf.69b390d27b8aadbda5d6c08896be5a47.jpg,53,"0, 1, 2",6873,1
394_image_png.rf.7fbb5ea35b6931cda4a17a8601f63a6f.jpg,13,"1, 2",5669,1
101_image_png.rf.bba61faa23746e17ac92cacdcb958edd.jpg,28,"0, 1, 2",11786,1
58_image_png.rf.5cb513814a835ed495668baebaf48937.jpg,19,"1, 2",7145,1
218_image_png.rf.24ca0744ac5371d1faedd42f4dabf309.jpg,100,0,5213,0
199_image_png.rf.bb5cef7ec37132b43af1f694e2a22193.jpg,21,"0, 1, 2",10415,1
355_image_png.rf.f47d88c3cd944c02a237647a5116501d.jpg,15,"1, 2",7523,1
323_image_png.rf.252894aa1922b777282fce4483543108.jpg,100,0,12801,0
155_image_png.rf.dd1041e24bc7191df2cb7138b450f340.jpg,39,"0, 1, 2",11002,1
196_image_png.rf.a4ee2ced3a4b0e48482bf7d581302527.jpg,16,"1, 2",8658,1
663_image_png.rf.d43adcdb28a21c1dd0c5d26ea20f1d6e.jpg,34,"0, 1",10068,1
81_image_png.rf.d967623fff2e993094ca69e0d35b45bd.jpg,12,"0, 1, 2",6578,1
441_image_png.rf.4893f8f2c4471b3f4b82f8bffda80b5c.jpg,22,"1, 2",7556,1
366_image_png.rf.e7ad27f2bb8de0b76c3a18f5a10a0a96.jpg,26,"1, 2",10016,1
452_image_png.rf.552a4c54debe8efe88f512e1ab02a735.jpg,33,"0, 1",12448,1
177_image_png.rf.9d59d1c72f7bd8516373f5542935391c.jpg,40,"1, 2",14563,1
489_image_png.rf.e7e3c027a3797961df01e4bcc43b55b9.jpg,14,"0, 1",5098,1
618_image_png.rf.b037132e745d9826d8ecd942be399250.jpg,24,2,9738,0
286_image_png.rf.71cd83aeb32ab3c54b49a112aa9c05e4.jpg,60,"0, 1, 2",7773,1
282_image_png.rf.56e6d9d435dc80efed025f282f115447.jpg,61,0,7035,0
654_image_png.rf.107e38b50e75a85b714967bd4043b61b.jpg,38,"0, 1, 2",15341,1
294_image_png.rf.dc75072ac8e3993ee6620508447a98bc.jpg,79,"0, 2",9524,0
423_image_png.rf.2e472060a02944d6d778000018940ca1.jpg,30,"0, 1, 2",9870,1
249_image_png.rf.7f64005965d84b4a89143d3dd77eee49.jpg,72,"0, 1",9176,1
298_image_png.rf.54c82beee90b30e77ce66b0920954c46.jpg,45,"0, 1, 2",7310,1
701_image_png.rf.2fb8d12592aa0d2ce0d0b7cc12e98da3.jpg,22,"1, 2",9600,1
663_image_png.rf.ec794f7613d552b2de820d48e4440e96.jpg,33,"0, 1",10537,1
697_image_png.rf.39769acbe7047c8d7b664b2eb38ed666.jpg,21,"1, 2",7155,1
582_image_png.rf.42134e4d4e69730eaad35ea6ad39502c.jpg,43,"0, 1, 2",8618,1
631_image_png.rf.6d15adc23e264085b4826c984791c530.jpg,32,"1, 2",12479,1
459_image_png.rf.47add5a1a5018b4ae6bbbb953d2280e4.jpg,23,"0, 1, 2",8060,1
137_image_png.rf.a2ec8eaa63ab985fa397f92d2d952670.jpg,73,"0, 1",19579,1
691_image_png.rf.5e194142e16f3c376b5da78034c947d4.jpg,19,"1, 2",5961,1
27_image_png.rf.08082a598c4d8be94da59f5f8e8f7946.jpg,17,"1, 2",7899,1
631_image_png.rf.5f8ece89a20ddf18712ac9e66c30fda1.jpg,27,"1, 2",11166,1
672_image_png.rf.158e64e6802c0c5a33832345ba09fda6.jpg,46,"0, 2",12409,0
494_image_png.rf.8aea230c02c4fc3699d1537620bd952b.jpg,41,"0, 1",9533,1
469_image_png.rf.12cf28adc247be4c97218fbde97e078a.jpg,46,"0, 1, 2",13878,1
464_image_png.rf.c2095991e52f281df93cae6218b92833.jpg,71,"0, 1",17094,1
187_image_png.rf.e61de756f886cba4a505487f3dd8ee7a.jpg,42,"0, 1",12238,1
459_image_png.rf.312a8d787aef50b89aaa248632a94ecf.jpg,24,"0, 1",8234,1
669_image_png.rf.df00ff76028f7c09803460c58062fc81.jpg,53,"0, 1, 2",18290,1
28_image_png.rf.74ac4f5610d767d79a444bf826e05fcd.jpg,12,"1, 2",5313,1
511_image_png.rf.eef215cbcac9877aff0a017df69ace91.jpg,54,"0, 1, 2",14761,1
648_image_png.rf.4c3cb93ce8d3402ecfba3376dbdaf56c.jpg,29,"0, 1, 2",8709,1
401_image_png.rf.a17e01e6703b7a94b5601e7f69e5f597.jpg,13,"1, 2",6379,1
140_image_png.rf.23a018dec55704fcd4f2369f67c3dde5.jpg,58,"0, 1, 2",15496,1
244_image_png.rf.31f538963bdf8ae5bec615e990d6b624.jpg,89,"0, 1",10330,1
387_image_png.rf.d612bc63890536c244462be27532cdcb.jpg,12,"1, 2",5349,1
343_image_png.rf.e0ac67f877883791055d268fcb903e38.jpg,21,"1, 2",9643,1
594_image_png.rf.010c48d2fed3682a4e6893667ff96f16.jpg,26,"0, 1, 2",8993,1
380_image_png.rf.b556596a46b232cde230efeedf182077.jpg,12,"0, 1, 2",9740,1
410_image_png.rf.ab11436a6314ba478ca86c5f85677cbe.jpg,28,"1, 2",9459,1
468_image_png.rf.70c3042e984f2f930a15ad1b7674d7ae.jpg,35,"0, 1, 2",8456,1
283_image_png.rf.f983a22e36ba4b152cbc4f4f66150dfd.jpg,58,0,7292,0
